Gene Name,Score
PTGS1,0.8848
SPON1,0.8414
MUC16,0.7003
ISYNA1,0.5451
THSD4,0.5448
BCAM,0.5424
PCBP2,0.5157
BCAT1,0.4842
FOLR1,0.4791
SAXO4 (meth.),0.4676
KALRN (meth.),0.4520
PLXNB1 (meth.),0.4165
BHLHE41,0.4002
CYP4B1 (meth.),0.3755
RDH5 (meth.),0.3727
CD47,0.3506
C1QTNF7 (meth.),0.3505
CLDN16 (meth.),0.3502
LAMA5,0.3499
MSLN,0.3475
SCNN1A (meth.),0.3436
FBXO17 (meth.),0.3427
CHI3L1 (meth.),0.3349
LAMB3 (meth.),0.3347
POU2AF1 (meth.),0.3320
LTF (meth.),0.3319
ATP6V1B1,0.3314
CCDC89 (meth.),0.3286
TCEA2 (meth.),0.3282
GSG1L (meth.),0.3224
BBOX1 (meth.),0.3153
PDLIM4 (meth.),0.3099
LAPTM4B,0.3053
NINJ2 (meth.),0.3020
PRDX6,0.2961
RAB34 (meth.),0.2958
CRABP1,0.2904
DDR2 (meth.),0.2872
PPA1,0.2858
HAMP (meth.),0.2857
EIF4A2,0.2855
CRYBB3 (meth.),0.2838
LY6E,0.2796
WT1 (meth.),0.2754
MID1 (meth.),0.2735
SOST (meth.),0.2715
TMPRSS3 (meth.),0.2692
CYP4F3 (meth.),0.2674
STRA6 (meth.),0.2645
LINC02880 (meth.),0.2640
MEST,0.2638
PODXL,0.2637
APH1A,0.2629
ATN1,0.2624
CD200R1 (meth.),0.2599
KSR1 (meth.),0.2589
RYR2 (meth.),0.2559
MSLN (meth.),0.2552
FAM83A (meth.),0.2544
SYDE1 (meth.),0.2539
THY1 (meth.),0.2536
NDUFB9,0.2512
SNX20 (meth.),0.2501
VSTM1 (meth.),0.2492
DES (meth.),0.2489
TPM4,0.2465
UPK1B (meth.),0.2464
DIO3 (meth.),0.2444
MT4 (meth.),0.2444
GCNT3 (meth.),0.2424
SRRM3 (meth.),0.2408
PTGES (meth.),0.2406
GNE (meth.),0.2402
UBA1,0.2400
KRT5 (meth.),0.2394
CFB (meth.),0.2381
MGST1 (meth.),0.2363
HNF1B (meth.),0.2355
PLEKHB1 (meth.),0.2346
RBP1,0.2324
PDE6B (meth.),0.2322
ITGB2 (meth.),0.2315
CCDC60 (meth.),0.2313
MFAP5 (meth.),0.2304
TNS3 (meth.),0.2291
MAMDC2 (meth.),0.2276
CDH5 (meth.),0.2271
IL18BP (meth.),0.2267
SERPING1 (meth.),0.2265
HKDC1 (meth.),0.2259
SOX17 (meth.),0.2257
OSCAR (meth.),0.2250
ZNF541 (meth.),0.2240
WFIKKN2 (meth.),0.2237
SLC15A3 (meth.),0.2226
LYN (meth.),0.2222
CRABP2,0.2207
SLC6A13 (meth.),0.2207
RABGEF1 (meth.),0.2204
CCL11 (meth.),0.2188
HJV (meth.),0.2188
ATP4B (meth.),0.2168
PABPC4,0.2152
PHACTR2 (meth.),0.2147
RXFP4 (meth.),0.2145
ILF2,0.2145
MYLK (meth.),0.2141
ORAI2 (meth.),0.2138
LCN12 (meth.),0.2133
TMEM139 (meth.),0.2126
TEKT3 (meth.),0.2125
TMEM71 (meth.),0.2119
S100A13,0.2101
SCNN1A,0.2100
PMEPA1 (meth.),0.2090
CYC1,0.2087
MAPK15 (meth.),0.2084
UCN3 (meth.),0.2078
SLC13A1 (meth.),0.2078
MDK,0.2076
SNTB1 (meth.),0.2073
AQP5 (meth.),0.2062
OTOS (meth.),0.2059
CLEC10A (meth.),0.2058
ZG16B (meth.),0.2051
FAM107A (meth.),0.2050
ATP2B4,0.2047
MYRF,0.2046
LINC00336 (meth.),0.2046
SPOCK2,0.2041
TRPV3 (meth.),0.2040
CPXM2 (meth.),0.2026
ADRA2C (meth.),0.2024
TRPM2 (meth.),0.2011
PUF60,0.2002
MYH4 (meth.),0.1992
CFAP44 (meth.),0.1989
NONO,0.1987
SLC44A2,0.1987
SUN2,0.1982
PAX8,0.1977
RSPH9 (meth.),0.1971
PEAK3 (meth.),0.1964
RPL39L (meth.),0.1953
EEF1A1,0.1946
SULT1C2 (meth.),0.1938
KLHDC7A (meth.),0.1932
MYADM (meth.),0.1932
MYF6 (meth.),0.1919
ARHGEF15 (meth.),0.1913
CYTIP (meth.),0.1909
SFT2D3 (meth.),0.1907
S100A2 (meth.),0.1907
USH2A (meth.),0.1906
PCDHB14 (meth.),0.1897
EDN2 (meth.),0.1891
ASS1,0.1883
LGI1 (meth.),0.1869
IFIT1,0.1865
DRC1 (meth.),0.1860
LTC4S (meth.),0.1857
SEC31B (meth.),0.1854
SULT1C4 (meth.),0.1851
INTS1 (meth.),0.1851
GIPC2 (meth.),0.1845
GPR152 (meth.),0.1841
SPNS3 (meth.),0.1840
RPL5,0.1838
PLEKHA4 (meth.),0.1834
DEFB1 (meth.),0.1834
CFAP100 (meth.),0.1833
MAPRE3 (meth.),0.1832
KRT75 (meth.),0.1831
MAP2 (meth.),0.1828
NOTCH4 (meth.),0.1827
SORCS1 (meth.),0.1820
FBXL22 (meth.),0.1815
VHL (meth.),0.1815
ABI3 (meth.),0.1813
HCAR1 (meth.),0.1805
NRIP2 (meth.),0.1798
NCALD (meth.),0.1796
VTCN1 (meth.),0.1796
FAM180A (meth.),0.1791
HLA-DRA (meth.),0.1786
C1QTNF9 (meth.),0.1784
NPY4R (meth.),0.1784
RD3 (meth.),0.1784
HDGF,0.1783
MS4A1 (meth.),0.1782
EVX1 (meth.),0.1775
HYDIN (meth.),0.1771
UBB,0.1759
UQCRFS1,0.1758
PRSS21 (meth.),0.1753
OR7C2 (meth.),0.1752
KLK3 (meth.),0.1743
HBG1 (meth.),0.1738
CHI3L2 (meth.),0.1736
MSC (meth.),0.1729
ZNF572 (meth.),0.1729
IL1RL2 (meth.),0.1726
RGS4 (meth.),0.1718
IMP4 (meth.),0.1718
ELAVL4 (meth.),0.1711
AOC1 (meth.),0.1708
GLYAT (meth.),0.1706
TUB (meth.),0.1705
CCR6 (meth.),0.1704
BST2 (meth.),0.1702
EIF3E,0.1700
PHB2,0.1695
SLC22A16 (meth.),0.1695
NLRP10 (meth.),0.1693
DENND2D (meth.),0.1691
GRIP1 (meth.),0.1691
ARMC3 (meth.),0.1691
MYO16 (meth.),0.1686
MYO3A (meth.),0.1684
CSPG5 (meth.),0.1679
ZNF454 (meth.),0.1678
COG2 (meth.),0.1674
TM4SF4 (meth.),0.1672
ASGR2 (meth.),0.1671
H3C12 (meth.),0.1669
SLC13A5 (meth.),0.1666
ADAMTS1,0.1663
CD33 (meth.),0.1658
ID4,0.1656
SEPTIN9 (meth.),0.1652
SVOPL (meth.),0.1648
RFLNA (meth.),0.1647
KIR3DX1 (meth.),0.1644
LACRT (meth.),0.1641
YBX1,0.1640
BTBD2 (meth.),0.1639
MFAP4 (meth.),0.1638
SELP (meth.),0.1636
KCNAB2 (meth.),0.1636
ARHGEF4 (meth.),0.1635
ISG20 (meth.),0.1635
FRK (meth.),0.1633
NPM1,0.1632
GSDMC (meth.),0.1632
CCDC116 (meth.),0.1631
MARCO (meth.),0.1628
CAMK1G (meth.),0.1626
GIMAP5 (meth.),0.1625
CCNA1 (meth.),0.1625
SLAIN1 (meth.),0.1623
BST2,0.1622
SLC22A12 (meth.),0.1622
REN (meth.),0.1620
BEX3,0.1620
FABP3 (meth.),0.1616
LCE2B (meth.),0.1611
CARD10 (meth.),0.1610
CXCR2 (meth.),0.1609
HOXA2 (meth.),0.1604
RPS27A,0.1602
STC2 (meth.),0.1594
DNAJB13 (meth.),0.1593
YWHAE,0.1592
SELENBP1 (meth.),0.1591
SLC24A2 (meth.),0.1589
LINC02870 (meth.),0.1582
SELPLG (meth.),0.1579
KRT7 (meth.),0.1578
P2RX1 (meth.),0.1574
LRIT1 (meth.),0.1566
FAM110D (meth.),0.1564
C3 (meth.),0.1560
CCDC198 (meth.),0.1560
MPO (meth.),0.1558
SRGN (meth.),0.1557
DLG2 (meth.),0.1555
MAT1A (meth.),0.1553
ICAM4 (meth.),0.1551
HTR3A (meth.),0.1550
PLAT (meth.),0.1547
UAP1L1 (meth.),0.1545
SNHG32,0.1544
ADIPOQ (meth.),0.1544
P2RY10 (meth.),0.1542
BCAS1 (meth.),0.1542
ACVRL1 (meth.),0.1540
SPMIP8 (meth.),0.1539
NTNG2 (meth.),0.1537
RPS3A,0.1537
PNMA8A (meth.),0.1525
KRTCAP3 (meth.),0.1524
PSAT1,0.1522
ACRBP (meth.),0.1522
NREP,0.1519
WFDC2 (meth.),0.1515
PGLYRP1 (meth.),0.1514
YWHAQ,0.1511
IL25 (meth.),0.1511
PPP1CB,0.1510
TCF15 (meth.),0.1508
PI15 (meth.),0.1508
CMTM5 (meth.),0.1506
CD53 (meth.),0.1505
HOXA9 (meth.),0.1504
POU3F1 (meth.),0.1504
PRDX2,0.1496
FOXJ1 (meth.),0.1494
RPL41,0.1492
CCND2,0.1491
SH3TC1 (meth.),0.1486
TNFRSF17 (meth.),0.1486
BEST3 (meth.),0.1486
MAGEB6 (meth.),0.1485
HTR3D (meth.),0.1484
TPSAB1 (meth.),0.1484
C1orf210 (meth.),0.1484
COX5B,0.1482
MS4A6A (meth.),0.1481
KRT72 (meth.),0.1480
EIF2S3,0.1478
CNTN6 (meth.),0.1476
MACROH2A1 (meth.),0.1475
PCDHB15 (meth.),0.1473
SPRR3 (meth.),0.1473
TNS3,0.1472
SPATA16 (meth.),0.1472
ARTN (meth.),0.1470
CRIP2,0.1470
ATP5F1B,0.1469
SLC52A3 (meth.),0.1468
ASRGL1,0.1468
ARPC5,0.1468
FAM107B (meth.),0.1467
IGFBP2,0.1467
KCNC3 (meth.),0.1466
ACY3 (meth.),0.1464
ZNF185 (meth.),0.1463
BCAN (meth.),0.1463
PNMA3 (meth.),0.1462
ALDOC (meth.),0.1461
LCE1A (meth.),0.1460
DEFB126 (meth.),0.1457
TFR2 (meth.),0.1455
DRD4 (meth.),0.1453
SPRR4 (meth.),0.1453
WT1-AS (meth.),0.1452
TIMP3,0.1450
TBL1XR1,0.1449
PON3 (meth.),0.1448
ZNF662 (meth.),0.1448
BNIPL (meth.),0.1447
S100A8 (meth.),0.1446
GJB6 (meth.),0.1445
DST,0.1444
KCTD1 (meth.),0.1441
SLC38A10 (meth.),0.1440
TOMM20,0.1438
TBX20 (meth.),0.1436
EIF3H,0.1436
ST6GAL2 (meth.),0.1435
CDH26 (meth.),0.1432
FGFBP1 (meth.),0.1432
PF4V1 (meth.),0.1432
ITGBL1 (meth.),0.1431
S100A9 (meth.),0.1430
TLX3 (meth.),0.1430
C3orf22 (meth.),0.1430
SLC35G2 (meth.),0.1429
TPSB2 (meth.),0.1428
MGAM (meth.),0.1427
MUCL1 (meth.),0.1427
RBM24 (meth.),0.1424
KCNQ4 (meth.),0.1424
SLC30A8 (meth.),0.1424
RPL35A,0.1423
RAN,0.1422
SPOCD1 (meth.),0.1419
SLC8A2 (meth.),0.1419
RPL18A,0.1417
OR5I1 (meth.),0.1417
TMEM101 (meth.),0.1416
FGFBP2 (meth.),0.1414
SPRR1B (meth.),0.1408
CBFA2T3 (meth.),0.1407
KRT8 (meth.),0.1407
BATF (meth.),0.1404
H4C6 (meth.),0.1404
INPP5B (meth.),0.1403
LGALS2 (meth.),0.1402
FCN2 (meth.),0.1401
SRXN1 (meth.),0.1399
NR2E3 (meth.),0.1399
TMEM52B (meth.),0.1398
CD72 (meth.),0.1397
LINC00305 (meth.),0.1395
FXYD3 (meth.),0.1394
FBLN2 (meth.),0.1393
HIGD1B (meth.),0.1392
GALNT5 (meth.),0.1391
CNGB3 (meth.),0.1391
FPR3 (meth.),0.1391
ADORA3 (meth.),0.1391
ABTB1 (meth.),0.1390
H2BC6 (meth.),0.1389
SCN9A (meth.),0.1387
DMBT1 (meth.),0.1386
SLC6A12 (meth.),0.1385
ALDH1A2 (meth.),0.1385
RIMBP2 (meth.),0.1384
LRRC8A,0.1383
CHRDL2 (meth.),0.1382
MLC1 (meth.),0.1382
C1orf115 (meth.),0.1381
EVC2 (meth.),0.1380
IGSF3,0.1375
FAM20B (meth.),0.1374
ECH1,0.1374
SLC17A8 (meth.),0.1374
TCF19 (meth.),0.1373
TSPYL5 (meth.),0.1373
ADA (meth.),0.1373
FOXI1 (meth.),0.1373
SMPX (meth.),0.1372
LIMA1,0.1370
IFITM1 (meth.),0.1369
SULF1 (meth.),0.1366
FCER1A (meth.),0.1363
TCF21 (meth.),0.1361
SPARC (meth.),0.1361
MCEMP1 (meth.),0.1360
APOA2 (meth.),0.1358
ACVR1 (meth.),0.1357
TAS2R16 (meth.),0.1357
IRF2BP2,0.1356
PWAR5 (meth.),0.1354
SCUBE2 (meth.),0.1352
BTN3A3 (meth.),0.1351
ADGRD1 (meth.),0.1349
VSIG4 (meth.),0.1348
SULT1A2 (meth.),0.1347
C8G (meth.),0.1346
ZNF438 (meth.),0.1345
IL9 (meth.),0.1345
GAS5,0.1345
HBE1 (meth.),0.1343
SLC26A5 (meth.),0.1343
CD9,0.1342
CLEC1A (meth.),0.1340
EGR4 (meth.),0.1339
TTLL3 (meth.),0.1339
CHD4,0.1339
JAG2 (meth.),0.1338
GZMB (meth.),0.1337
RPL6,0.1337
CELSR2,0.1336
ST6GALNAC1 (meth.),0.1336
HAPLN1 (meth.),0.1335
GDF5 (meth.),0.1335
PRPF8,0.1334
SCNN1B (meth.),0.1333
SERBP1,0.1333
TGFB3 (meth.),0.1331
MEST (meth.),0.1331
ETS1,0.1330
KIF5B,0.1330
PTPRT (meth.),0.1329
SARM1 (meth.),0.1329
GRIK5 (meth.),0.1329
PPP2R2B (meth.),0.1328
CLCNKB (meth.),0.1328
RPS7,0.1328
ATP5MG,0.1327
FRMD4A (meth.),0.1326
CRIP3 (meth.),0.1326
PRX (meth.),0.1323
XRCC5,0.1322
FOXI2 (meth.),0.1322
MTSS1 (meth.),0.1321
DAG1,0.1321
CCDC65 (meth.),0.1320
RBM46 (meth.),0.1319
